VNET	NET	STA	SITE DESCRIPTION	LAT	LON	ELEV	START	END	STATUS	INSTALL	CERT
_US-TA	TA	E56A	St. Veronique, QC, CAN	46.54	-75.03	320.0	2013/07/30	2015/07/03	Ended	2013/07/29	2013/08/05
_US-TA	TA	E57A	Chemin Saint Guillaume, Saint Donat, QC, CAN	46.41	-74.15	572.0	2013/08/06	2015/07/04	Ended	2013/08/05	2013/08/13
_US-TA	TA	E58A	La Victoria, QC, CAN	46.37	-73.28	233.0	2013/07/30	2015/07/11	Ended	2013/07/29	2013/08/01
_US-TA	TA	E59A	St. Maurice, QC, CAN	46.48	-72.51	62.0	2013/07/30	2015/07/23	Ended	2013/07/29	2013/08/01
_US-TA	TA	E60A	Ste Agathe de Lotbiniere, QC, CAN	46.37	-71.45	181.0	2013/08/07	2015/07/25	Ended	2013/08/06	2013/08/13
_US-TA	TA	E61A	Lac Etchemin, QC, CAN	46.43	-70.49	527.0	2013/08/06	2015/07/25	Ended	2013/08/05	2013/08/21
_US-TA	TA	E62A	Clayton Lake, ME, USA	46.62	-69.52	356.0	2013/10/09	2015/09/11	Ended	2013/10/08	2013/10/17
_US-TA	TA	E63A	Oxbow, ME, USA	46.42	-68.46	238.0	2013/09/23	2015/09/08	Ended	2013/09/22	2013/09/26
_US-TA	TA	E64A	Bridgewater, ME, USA	46.42	-67.83	190.0	2013/09/18	2015/09/01	Ended	2013/09/17	2013/09/22
_US-TA	TA	ELFS	Eagle Lake Field Station, Susanville, CA, USA	40.62	-120.73	1553.0	2005/05/20	2007/10/09	Ended	2005/05/19	2005/05/24
_US-TA	TA	EPYK	Eagle Plains, Yukon Territory, CAN	66.37	-136.72	717.0	2012/10/11	2021/08/05	Ended	2012/10/09	2012/10/14
_US-TA	TA	F03A	Seaside, OR, USA	45.93	-123.56	324.6	2005/11/08	2008/11/12	Ended	2005/11/07	2005/11/08
_US-TA	TA	F04A	Amboy, WA,  USA	45.93	-122.42	211.2	2005/10/25	2008/10/27	Ended	2005/10/24	2005/10/31
_US-TA	TA	F05A	White Salmon, WA, USA	45.88	-121.46	454.8	2005/11/02	2008/01/26	Ended	2005/11/01	2005/11/20
_US-TA	TA	F06A	Goldendale, WA, USA	45.77	-120.78	577.0	2006/08/26	2008/03/28	Ended	2006/08/25	2006/08/28
_US-TA	TA	F07A	Phinny Hill Vineyards, Prosser, WA, USA	45.90	-119.93	227.0	2006/08/27	2008/12/03	Ended	2006/08/26	2006/09/05
_US-TA	TA	F08A	Pendleton, OR, USA	45.80	-118.78	487.0	2006/07/30	2008/06/05	Ended	2006/07/29	2006/07/30
_US-TA	TA	F09A	S2 Ranch, Elgin, OR, USA	45.71	-117.91	894.0	2006/08/09	2008/06/20	Ended	2006/08/08	2006/08/24
_US-TA	TA	F10A	Beach Ranch, Enterprise, OR, USA	45.97	-117.23	1136.0	2006/08/23	2009/01/08	Ended	2006/08/22	2006/09/06
_US-TA	TA	F11A	Grangeville, ID, USA	45.89	-116.15	1186.0	2006/11/04	2008/07/15	Ended	2006/11/03	2006/11/06
_US-TA	TA	F12A	Elk City, ID, USA	45.76	-115.25	1442.0	2006/11/03	2009/06/15	Ended	2006/11/02	2006/11/06
_US-TA	TA	F13A	Darby, MT, USA	45.79	-114.33	1462.0	2006/10/22	2009/06/11	Ended	2006/10/17	2006/10/25
_US-TA	TA	F14A	Wisdom, MT, USA	45.81	-113.37	1851.0	2006/10/19	2009/07/09	Ended	2006/10/18	2006/10/25
_US-TA	TA	F14K	Arctic Creek, AK, USA	65.47	-166.33	266.0	2017/07/19	2021/04/30	Ended	2017/07/18	2017/07/23
_US-TA	TA	F15A	Butte, MT, USA	45.84	-112.49	1995.0	2006/10/27	2009/07/10	Ended	2006/10/26	2006/11/01
_US-TA	TA	F15K	North Star Ditch, AK, USA	65.71	-164.65	388.0	2017/07/18	2020/09/22	Ended	2017/07/17	2017/07/23
_US-TA	TA	F16A	Kennard Place, Willow Creek, MT, USA	45.78	-111.63	1350.0	2007/10/18	2009/07/11	Ended	2007/10/17	2007/10/22
_US-TA	TA	F17A	Fitzpatrick Place, Clyde Park, MT, USA	45.91	-110.66	1545.0	2007/10/21	2009/09/09	Ended	2007/10/20	2007/10/25
_US-TA	TA	F17K	Baldwin Penninsula, AK, USA	66.44	-161.25	51.0	2017/07/27	2021/04/30	Ended	2017/07/26	2017/07/31
_US-TA	TA	F18A	Big Timber, MT, USA	45.90	-109.72	1291.0	2007/09/18	2009/09/12	Ended	2007/09/17	2007/09/24
_US-TA	TA	F18K	Selawik, AK, USA	66.60	-159.65	27.0	2017/07/27	2020/10/20	Ended	2017/07/26	2017/07/31
_US-TA	TA	F19A	Roth Farm, Molt, MT, USA	45.85	-108.94	1243.0	2008/08/07	2010/06/07	Ended	2008/08/06	2008/08/11
_US-TA	TA	F19K	Shaleruckik Mountain, AK, USA	66.83	-157.77	161.0	2017/07/23	2021/04/30	Ended	2017/07/22	2017/07/31
_US-TA	TA	F20A	Billings, MT, USA	45.80	-108.15	1194.0	2008/07/23	2010/08/13	Ended	2008/07/22	2008/08/11
_US-TA	TA	F20K	Avaraart Lake, AK, USA	67.05	-155.73	136.0	2017/07/22	2020/09/22	Ended	2017/07/21	2017/07/23
_US-TA	TA	F21A	Absaloka Mine, Hardin, MT, USA	45.82	-107.12	1026.0	2008/08/12	2010/08/08	Ended	2008/08/11	2008/08/17
_US-TA	TA	F21K	Alatna River, AK, USA	67.22	-153.48	597.0	2016/06/20	2020/09/22	Ended	2016/06/19	2016/06/29
_US-TA	TA	F22A	Rosebud, MT, USA	45.78	-106.26	882.0	2008/11/13	2010/08/08	Ended	2008/11/12	2008/11/20
_US-TA	TA	F22K	John River, AK, USA	67.51	-152.18	546.0	2016/07/01	2021/04/30	Ended	2016/06/20	2016/07/11
_US-TA	TA	F23A	Volborg, MT, USA	45.72	-105.41	953.0	2008/11/17	2010/08/07	Ended	2008/11/16	2008/11/20
_US-TA	TA	F24A	Ekalaka, MT, USA	45.85	-104.44	1105.0	2008/11/15	2010/08/06	Ended	2008/11/14	2008/11/20
_US-TA	TA	F24K	Squaw Lake, AK, USA	67.52	-147.89	736.0	2016/06/30	2021/04/30	Ended	2016/06/29	2016/07/06
_US-TA	TA	F25A	Bowman, SD, USA	45.93	-103.46	912.0	2009/07/11	2011/06/23	Ended	2009/07/10	2009/07/21
_US-TA	TA	F25K	Christian River, AK, USA	67.59	-145.64	864.0	2016/07/18	2021/04/30	Ended	2016/07/15	2016/07/19
_US-TA	TA	F26A	Lodgepole, SD, USA	45.85	-102.67	852.0	2009/07/12	2011/06/23	Ended	2009/07/11	2009/07/21
_US-TA	TA	F26K	Sheenjek River, AK, USA	67.69	-144.15	683.0	2016/07/15	2021/04/30	Ended	2016/07/14	2016/07/19
_US-TA	TA	F27A	Lemmon, SD, USA	45.87	-102.02	757.0	2009/07/19	2011/05/06	Ended	2009/07/18	2009/08/04
_US-TA	TA	F28A	McLaughlin, SD, USA	45.85	-100.80	633.0	2009/08/21	2011/05/06	Ended	2009/08/20	2009/08/23
_US-TA	TA	F28M	Old Crow, YT, CAN	67.61	-139.87	564.0	2017/08/18	2021/08/05	Ended	2017/08/17	2017/08/21
_US-TA	TA	F29A	Eureka, SD, USA	45.83	-99.83	575.0	2009/08/21	2011/08/26	Ended	2009/08/20	2009/08/23
_US-TA	TA	F30A	Leola, SD, USA	45.84	-99.03	601.0	2009/09/08	2011/07/28	Ended	2009/09/07	2009/09/11
_US-TA	TA	F30M	Barrier River, YT, CAN	67.61	-135.79	414.0	2017/08/30	2021/04/30	Ended	2017/08/21	2017/09/04
_US-TA	TA	F31A	Hecla, SD, USA	45.86	-98.25	412.0	2010/09/07	2012/06/07	Ended	2010/09/06	2010/09/15
_US-TA	TA	F31M	Tsiigehtchic, NWT, CAN	67.44	-133.74	56.0	2016/08/22	2021/04/30	Ended	2016/08/21	2016/08/31
_US-TA	TA	F32A	Veblen, SD, USA	45.87	-97.13	371.0	2010/10/24	2012/07/22	Ended	2010/10/23	2010/10/27
_US-TA	TA	F33A	5 Mile Ranch, Herman, MN, USA	45.84	-96.29	313.0	2010/08/22	2012/06/07	Ended	2010/08/21	2010/08/22
_US-TA	TA	F34A	Alexandria, MN, USA	45.80	-95.26	419.0	2010/09/09	2012/07/24	Ended	2010/09/08	2010/10/11
_US-TA	TA	F35A	Swanville, MN, USA	45.86	-94.57	376.0	2010/09/10	2012/07/27	Ended	2010/09/09	2010/09/23
_US-TA	TA	F36A	Milaca, MN, USA	45.86	-93.52	345.0	2010/09/11	2012/07/27	Ended	2010/09/10	2010/09/23
_US-TA	TA	F37A	Hinrichs Farm, Grantsburg, WI, USA	45.72	-92.63	296.0	2011/08/28	2013/07/10	Ended	2011/08/27	2011/08/29
_US-TA	TA	F38A	Pierce - Schroeder Farm, Trego, WI, USA	45.96	-91.88	321.0	2011/08/27	2013/07/10	Ended	2011/08/26	2011/08/29
_US-TA	TA	F39A	Loretta, WI, USA	45.92	-90.92	440.0	2011/09/08	2013/07/11	Ended	2011/09/07	2011/09/11
_US-TA	TA	F40A	Park Falls, WI, USA	45.92	-90.12	486.0	2011/09/01	2013/07/11	Ended	2011/08/31	2011/09/01
_US-TA	TA	F41A	Three Lakes, WI, USA	45.74	-89.10	509.0	2011/09/02	2013/06/10	Ended	2011/09/01	2011/09/05
_US-TA	TA	F42A	Maple Grove Farm, Niagara, WI, USA	45.76	-88.13	358.0	2011/09/09	2013/11/27	Ended	2011/09/08	2011/09/11
_US-TA	TA	F43A	Flat Rock, Escanaba, MI, USA	45.83	-87.17	233.0	2011/09/13	2013/06/11	Ended	2011/09/12	2011/09/18
_US-TA	TA	F44A	Big Bay de Noc Black Bears, Cooks, MI, USA	45.97	-86.42	234.0	2011/09/18	2013/06/11	Ended	2011/09/17	2011/09/18
_US-TA	TA	F45A	CMU Biological Station, Beaver Island, MI, USA	45.68	-85.52	173.0	2011/09/23	2014/07/22	Ended	2011/09/22	2011/09/25
_US-TA	TA	F46A	Macinaw City Comets, Mackinaw City, MI, USA	45.77	-84.76	198.0	2011/10/10	2013/06/12	Ended	2011/10/09	2011/10/13
_US-TA	TA	F48A	Evansville, ON, CAN	45.83	-82.62	203.0	2012/11/13	2014/09/04	Ended	2012/11/12	2012/11/18
_US-TA	TA	F49A	Sandfield, ON, CAN	45.76	-82.04	230.0	2012/11/10	2014/09/03	Ended	2012/11/09	2012/11/12
_US-TA	TA	F51A	Arnstein, ON, CAN	45.93	-79.92	239.0	2012/11/03	2014/08/19	Ended	2012/11/02	2012/11/12
_US-TA	TA	F52A	Sundridge, ON, CAN	45.80	-79.32	351.0	2012/11/02	2014/08/08	Ended	2012/11/01	2012/11/04
_US-TA	TA	F55A	Otter Lake, QC, CAN	45.83	-76.35	218.0	2012/11/08	2014/09/29	Ended	2012/11/07	2012/12/09
_US-TA	TA	F57A	Harrington, QC, CAN	45.81	-74.69	178.0	2013/08/10	2015/06/27	Ended	2013/07/26	2013/08/21
_US-TA	TA	F58A	St-Lin Laurentide, QC, CAN	45.87	-73.81	73.0	2013/07/27	2015/07/11	Ended	2013/07/26	2013/07/28
_US-TA	TA	F59A	Saint Guilaume, QC, CAN	45.85	-72.78	43.0	2013/08/08	2015/07/10	Ended	2013/08/07	2013/08/13
_US-TA	TA	F60A	Warwick, QC, CAN	45.97	-71.95	229.0	2013/08/07	2015/07/12	Ended	2013/08/06	2013/08/13
_US-TA	TA	F61A	St Evariste, QC, CAN	45.97	-70.99	350.0	2013/08/05	2015/07/25	Ended	2013/08/04	2013/08/07
_US-TA	TA	F62A	Pittston Farm, Pittston Academy Grant, ME, USA	45.90	-69.97	331.0	2013/09/27	2015/09/14	Ended	2013/09/26	2013/10/17
_US-TA	TA	F63A	Nahmakanta, Browneville, ME, USA	45.70	-69.10	386.0	2013/09/24	2015/09/08	Ended	2013/09/23	2013/09/26
_US-TA	TA	F64A	Sherman, ME, USA	45.86	-68.35	179.0	2013/09/23	2015/09/08	Ended	2013/09/22	2013/09/26
_US-TA	TA	G03A	Yamhill, OR, USA	45.32	-123.28	208.0	2006/07/15	2008/01/25	Ended	2006/07/14	2006/07/18
_US-TA	TA	G04A	Mulino, OR, USA	45.21	-122.48	272.8	2005/11/11	2008/11/12	Ended	2005/11/08	2005/11/29
_US-TA	TA	G05A	Wamic, OR, USA	45.24	-121.32	594.4	2005/11/03	2008/03/27	Ended	2005/11/02	2005/12/18
_US-TA	TA	G06A	Carlson Farm, Grass Valley, OR, USA	45.24	-120.64	780.0	2006/08/15	2009/01/08	Ended	2006/08/14	2006/08/22
_US-TA	TA	G07A	Ruggs Ranch, Heppner, OR, USA	45.27	-119.67	801.0	2006/08/24	2008/05/09	Ended	2006/08/16	2006/08/28
_US-TA	TA	G08A	Pilot Rock, OR, USA	45.29	-118.96	1318.0	2006/08/10	2008/12/03	Ended	2006/08/09	2006/08/24
_US-TA	TA	G09A	Cove, OR, USA	45.28	-117.78	1027.0	2006/08/11	2008/07/17	Ended	2006/08/10	2006/10/23
_US-TA	TA	G10A	Bishop Farm, Joseph, OR, USA	45.29	-117.12	1527.0	2006/08/24	2008/07/18	Ended	2006/08/23	2006/11/04
_US-TA	TA	G11A	Walters Elk Ranch, Riggins, ID, USA	45.40	-116.27	1343.0	2006/11/08	2008/07/14	Ended	2006/11/07	2006/11/14
_US-TA	TA	G12A	Big Creek, Yellow Pine, ID, USA	45.13	-115.33	1780.0	2007/07/29	2009/07/25	Ended	2007/07/28	2007/08/29
_US-TA	TA	G13A	Cobalt, ID, USA	45.09	-114.23	1538.0	2006/11/14	2009/06/04	Ended	2006/11/13	2006/11/28
_US-TA	TA	G14A	Jackson, MT, USA	45.24	-113.46	2140.0	2006/11/11	2009/06/10	Ended	2006/11/09	2006/11/14
_US-TA	TA	G15A	Dillon, MT, USA	45.17	-112.49	1857.0	2006/11/11	2009/06/09	Ended	2006/11/08	2006/11/14
_US-TA	TA	G15K	Niukluk, AK, USA	64.99	-164.04	249.0	2017/07/18	2021/04/30	Ended	2017/07/15	2017/07/23
_US-TA	TA	G16A	Moss Hill, Ennis, MT, USA	45.23	-111.80	1769.0	2007/09/24	2009/06/09	Ended	2007/09/23	2007/09/30
_US-TA	TA	G16K	Koyuk River, AK, USA	65.39	-162.35	169.0	2017/07/18	2021/04/30	Ended	2017/07/14	2017/07/23
_US-TA	TA	G17A	Pierce Place, Pray, MT, USA	45.32	-110.74	1574.0	2007/10/20	2009/09/08	Ended	2007/10/19	2007/10/25
_US-TA	TA	G17K	Kiwalik Mountain, AK, USA	65.50	-160.65	338.0	2017/07/13	2020/09/22	Ended	2017/07/12	2017/07/18
_US-TA	TA	G18A	Lazy EL Ranch, Roscoe, MT, USA	45.32	-109.56	1699.0	2007/10/28	2009/09/15	Ended	2007/10/27	2007/10/29
_US-TA	TA	G18K	Tagagawik, AK, USA	65.89	-158.65	484.0	2017/06/15	2021/04/30	Ended	2017/06/14	2017/06/19
_US-TA	TA	G19K	Purcell Mountains, AK, USA	66.14	-157.09	391.0	2017/06/14	2020/09/22	Ended	2017/06/13	2017/06/19
_US-TA	TA	G20A	Bridger, MT, USA	45.22	-108.21	1431.0	2008/08/14	2010/08/12	Ended	2008/08/13	2008/08/24
_US-TA	TA	G21A	Lodge Grass, MT, USA	45.23	-107.21	1227.0	2008/07/24	2010/08/10	Ended	2008/07/23	2008/08/11
_US-TA	TA	G21K	Allakaket, AK, USA	66.52	-153.51	446.0	2016/06/22	2021/04/30	Ended	2016/06/17	2016/06/29
_US-TA	TA	G22A	Birney, MT, USA	45.22	-106.29	1203.0	2008/11/22	2010/08/10	Ended	2008/11/21	2008/12/01
_US-TA	TA	G22K	Bettles, AK, USA	66.92	-151.51	205.0	2016/06/22	2020/08/12	Ended	2016/06/16	2016/06/29
_US-TA	TA	G23A	Biddle, MT, USA	45.20	-105.39	1064.0	2008/11/23	2010/08/13	Ended	2008/11/22	2008/12/01
_US-TA	TA	G23K	Bananza Creek, AK, USA	66.71	-150.02	746.0	2016/06/16	2020/09/22	Ended	2016/06/15	2016/06/29
_US-TA	TA	G24A	Alzada, MT, USA	45.33	-104.42	1147.0	2008/11/25	2010/08/15	Ended	2008/11/24	2008/12/01
_US-TA	TA	G24K	Hadweenzic River, AK, USA	66.70	-147.48	503.0	2016/07/20	2020/09/22	Ended	2016/07/19	2016/07/25
_US-TA	TA	G25A	Newell, SD, USA	45.19	-103.42	894.0	2009/07/10	2011/06/03	Ended	2009/07/09	2009/07/21
_US-TA	TA	G25K	Bearman Lake, AK, USA	66.77	-146.10	146.0	2016/07/18	2021/04/30	Ended	2016/07/17	2016/07/25
_US-TA	TA	G26A	Maurine, SD, USA	45.29	-102.60	833.0	2009/07/09	2011/05/26	Ended	2009/07/08	2009/07/21
_US-TA	TA	G26K	Porcupine River, AK, USA	66.95	-143.78	180.0	2016/07/22	2021/04/30	Ended	2016/07/21	2016/07/25
_US-TA	TA	G27A	Dupree, SD, USA	45.38	-101.93	761.0	2009/06/25	2011/05/26	Ended	2009/06/24	2009/07/01
_US-TA	TA	G27K	Doyon Strip, AK, USA	66.81	-141.65	686.0	2016/07/23	2020/09/22	Ended	2016/07/22	2016/07/25
_US-TA	TA	G28A	Parade, SD, USA	45.07	-100.92	709.0	2009/06/11	2011/05/07	Ended	2009/06/10	2009/07/01
_US-TA	TA	G29A	Hoven, SD, USA	45.19	-99.92	588.0	2009/09/10	2011/07/12	Ended	2009/09/09	2009/09/11
_US-TA	TA	G29M	Pine Creek, YT, CAN	66.91	-138.02	572.0	2017/08/17	2021/04/30	Ended	2017/08/16	2017/08/21
_US-TA	TA	G30A	Faulkton, SD, USA	45.13	-99.14	496.0	2009/09/09	2011/07/12	Ended	2009/09/08	2009/09/11
_US-TA	TA	G30M	t&#xFA;h Zraii Njik, YT, CAN	66.98	-136.22	739.0	2016/08/24	2021/04/30	Ended	2016/08/23	2016/08/31
_US-TA	TA	G31A	Conde, SD, USA	45.23	-98.21	393.0	2010/09/02	2012/06/27	Ended	2010/09/01	2010/09/15
_US-TA	TA	G31M	Satah River, YT, CAN	66.92	-134.27	61.0	2017/08/22	2021/04/30	Ended	2017/08/21	2017/08/29
_US-TA	TA	G32A	Webster, SD, USA	45.26	-97.50	566.0	2010/09/01	2012/07/28	Ended	2010/08/31	2010/09/15
_US-TA	TA	G33A	Ortonville, MN, USA	45.19	-96.44	338.0	2010/10/07	2012/07/22	Ended	2010/10/06	2010/10/17
_US-TA	TA	G34A	Benson, MN, USA	45.24	-95.64	316.0	2010/09/16	2012/07/26	Ended	2010/09/15	2010/09/23
_US-TA	TA	G35A	Watkins, MN, USA	45.22	-94.49	361.0	2010/09/15	2012/07/27	Ended	2010/09/14	2010/09/23
_US-TA	TA	G36A	St. Michael, MN, USA	45.23	-93.75	293.0	2010/09/12	2012/07/26	Ended	2010/09/11	2010/09/23
_US-TA	TA	G38A	Ridgeland, WI, USA	45.17	-91.85	370.0	2011/08/14	2013/06/06	Ended	2011/08/13	2011/08/16
_US-TA	TA	G39A	Holcombe, WI, USA	45.29	-91.17	350.0	2011/08/15	2013/11/13	Ended	2011/08/14	2011/08/19
_US-TA	TA	G40A	Rib Lake, WI, USA	45.27	-90.20	472.0	2011/08/19	2013/11/27	Ended	2011/08/18	2011/08/21
_US-TA	TA	G41A	Antigo, WI, USA	45.21	-89.18	464.0	2011/08/20	2013/06/13	Ended	2011/08/19	2011/08/21
_US-TA	TA	G42A	Mountain, WI, USA	45.24	-88.43	315.0	2011/09/30	2013/06/04	Ended	2011/09/29	2011/10/03
_US-TA	TA	G43A	Wallace, MI, USA	45.26	-87.69	213.0	2011/09/12	2013/06/11	Ended	2011/09/11	2011/09/18
_US-TA	TA	G45A	Suttons Bay, MI, USA	45.04	-85.66	284.0	2012/11/09	2014/07/14	Ended	2012/11/08	2012/11/12
_US-TA	TA	G46A	Petoskey, MI, USA	45.32	-84.86	239.0	2012/11/11	2014/07/18	Ended	2012/11/10	2012/11/12
_US-TA	TA	G47A	Hillman, MI, USA	45.17	-83.86	239.0	2012/11/11	2014/07/17	Ended	2012/11/10	2012/11/12
_US-TA	TA	G53A	Haliburton, ON, CAN	45.12	-78.62	333.0	2012/11/18	2014/08/09	Ended	2012/11/17	2012/12/09
_US-TA	TA	G54A	Lake Saint Peter, ON, CAN	45.40	-78.09	465.0	2013/07/22	2015/06/24	Ended	2013/07/21	2013/07/28
_US-TA	TA	G55A	Calabogie, ON, CAN	45.25	-76.72	228.0	2012/11/09	2014/09/30	Ended	2012/11/08	2012/12/09
_US-TA	TA	G57A	Newington, ON, CAN	45.10	-74.99	96.0	2013/07/24	2015/07/08	Ended	2013/07/23	2013/07/28
_US-TA	TA	G58A	Ormstown, QC, CAN	45.15	-74.05	53.0	2013/07/25	2015/07/09	Ended	2013/07/24	2013/07/28
_US-TA	TA	G59A	Clarenceville, QC, USA	45.08	-73.18	36.0	2013/09/17	2015/07/14	Ended	2013/09/16	2013/09/22
_US-TA	TA	G60A	Masonville, QC, CAN	45.10	-72.33	391.0	2013/08/10	2015/07/13	Ended	2013/08/09	2013/08/13
_US-TA	TA	G61A	St-Isidore-de-Clifton, QC, USA	45.28	-71.53	378.0	2013/09/25	2015/07/28	Ended	2013/09/24	2013/10/05
_US-TA	TA	G62A	West of Eustis, ME, USA	45.22	-70.53	426.0	2013/09/20	2015/09/15	Ended	2013/09/19	2013/09/26
_US-TA	TA	G63A	Kingsbury, ME, USA	45.11	-69.62	363.0	2013/09/22	2015/08/31	Ended	2013/09/21	2013/09/26
_US-TA	TA	G64A	Maxfield, ME, USA	45.25	-68.76	165.0	2013/09/22	2015/09/04	Ended	2013/09/21	2013/09/26
_US-TA	TA	G65A	Princeton, ME, USA	45.20	-67.56	78.0	2013/09/24	2015/09/08	Ended	2013/09/23	2013/09/26
_US-TA	TA	H02A	Toledo, OR, USA	44.68	-124.00	209.1	2005/11/15	2008/01/23	Ended	2005/11/14	2005/11/20
_US-TA	TA	H03A	Soap Creek Ranch, Albany, OR, USA	44.68	-123.29	214.3	2005/11/10	2008/01/24	Ended	2005/11/09	2005/11/13
_US-TA	TA	H04A	Detroit Lake, OR, USA	44.68	-122.19	652.0	2005/11/09	2008/12/03	Ended	2005/11/08	2005/11/09
_US-TA	TA	H05A	Madras, OR, USA	44.65	-121.23	720.8	2005/12/12	2008/01/30	Ended	2005/12/08	2005/12/13
_US-TA	TA	H06A	Lindquist Farm, Mitchell, OR, USA	44.73	-120.33	516.0	2006/08/16	2008/05/08	Ended	2006/08/15	2006/08/22
_US-TA	TA	H07A	Lands Inn, Kimberly, OR, USA	44.59	-119.56	1204.0	2006/08/15	2008/04/18	Ended	2006/08/14	2006/08/28
_US-TA	TA	H08A	Prairie City, OR, USA	44.52	-118.67	1373.0	2006/07/28	2008/07/10	Ended	2006/07/27	2006/07/30
_US-TA	TA	H09A	Durkee, OR, USA	44.67	-117.66	1263.0	2006/07/29	2008/07/12	Ended	2006/07/28	2006/07/30
_US-TA	TA	H10A	Noah&#x27;s Angus Ranch, Cambridge, ID, USA	44.59	-116.75	882.0	2006/10/28	2008/07/09	Ended	2006/10/27	2006/11/26
_US-TA	TA	H11A	Donnelly, ID, USA	44.70	-116.01	1525.0	2006/10/27	2008/07/16	Ended	2006/10/26	2006/10/30
_US-TA	TA	H12A	Diamond D Ranch, Stanley, ID, USA	44.55	-114.86	1777.0	2006/11/17	2009/07/27	Ended	2006/11/16	2006/11/28
_US-TA	TA	H13A	Challis, ID, USA	44.56	-114.25	1563.0	2006/12/30	2009/05/22	Ended	2006/12/29	2006/12/30
_US-TA	TA	H14A	Leadore, ID, USA	44.62	-113.37	1933.0	2007/08/16	2009/06/05	Ended	2007/08/15	2007/08/19
_US-TA	TA	H15A	Lima, MT, USA	44.62	-112.64	1957.0	2007/08/16	2009/06/07	Ended	2007/08/15	2007/08/19
_US-TA	TA	H16A	Russell Place, West Yellowstone, MT, USA	44.70	-111.25	2080.0	2007/08/25	2009/09/07	Ended	2007/08/24	2007/08/26
_US-TA	TA	H16K	Elim, AK, USA	64.64	-162.24	216.0	2017/07/21	2020/09/28	Ended	2017/07/20	2017/07/23
_US-TA	TA	H17A	Grant Village (NPS), Yellowstone Nt. Park, WY, USA	44.40	-110.58	2400.0	2007/10/03	2018/09/04	Ended	2007/10/02	2007/10/04
_US-TA	TA	H17K	Granite Mountain, AK, USA	64.94	-159.91	396.0	2017/07/11	2020/09/22	Ended	2017/07/10	2017/07/13
_US-TA	TA	H18A	Shoshone NF, Cody, WY, USA	44.68	-109.66	2221.0	2008/08/16	2010/06/08	Ended	2008/08/14	2008/08/28
_US-TA	TA	H18K	Honhosa River, AK, USA	65.15	-158.36	494.0	2017/06/16	2021/04/30	Ended	2017/06/15	2017/06/19
_US-TA	TA	H19A	Powell, WY, USA	44.67	-108.99	1479.0	2008/08/13	2010/09/14	Ended	2008/08/12	2008/08/28
_US-TA	TA	H19K	Roundabout Mountain, AK, USA	65.53	-156.45	107.0	2017/06/13	2021/04/30	Ended	2017/06/12	2017/06/13
_US-TA	TA	H20A	Greybull, WY, USA	44.49	-108.00	1236.0	2008/07/26	2010/09/14	Ended	2008/07/25	2008/08/11
_US-TA	TA	H20K	Anotleneega Mountain, AK, USA	65.49	-154.88	514.0	2017/06/11	2020/09/22	Ended	2017/06/10	2017/06/13
_US-TA	TA	H21A	Big Horn, Sheridan, WY, USA	44.63	-107.04	1411.0	2008/07/25	2010/09/08	Ended	2008/07/24	2008/08/11
_US-TA	TA	H21K	Melozitna River, AK, USA	65.66	-152.81	520.0	2015/05/31	2019/10/03	Ended	2015/05/30	2015/06/03
_US-TA	TA	H22A	Lovato Ranch, Clearmont, WY, USA	44.59	-106.35	1276.0	2008/10/09	2010/09/09	Ended	2008/10/08	2008/10/21
_US-TA	TA	H22K	Ishtalitna Creek, AK, USA	65.89	-151.38	561.0	2016/06/14	2019/10/03	Ended	2016/06/13	2016/06/19
_US-TA	TA	H23A	Clabaugh Cattle Company, Gillette, WY, USA	44.56	-105.40	1213.0	2008/10/18	2010/09/06	Ended	2008/10/17	2008/10/21
_US-TA	TA	H23K	Yukon River, AK, USA	65.83	-149.54	617.0	2015/05/21	2019/09/15	Ended	2015/05/20	2015/05/28
_US-TA	TA	H24A	Dirks Ranch, Alva, WY, USA	44.75	-104.55	1166.0	2008/10/20	2010/08/14	Ended	2008/10/19	2008/10/21
_US-TA	TA	H24K	Noodor Dome, AK, USA	65.84	-147.88	814.0	2015/05/27	2019/10/03	Ended	2015/05/26	2015/05/28
_US-TA	TA	H25A	Fruitdale, SD, USA	44.62	-103.60	942.0	2009/06/19	2011/08/23	Ended	2009/06/18	2009/07/01
_US-TA	TA	H25K	Birch Creek, AK, USA	66.27	-145.82	144.0	2016/07/21	2016/11/09	Ended	2016/07/20	2016/08/04
_US-TA	TA	H25L	Birch Creek, AK, USA	66.27	-145.82	144.0	2016/11/10	2021/04/30	Ended	2016/11/09	2016/11/13
_US-TA	TA	H26A	Fairpoint, SD, USA	44.62	-102.77	879.0	2009/06/20	2011/06/02	Ended	2009/06/19	2009/07/01
_US-TA	TA	H27A	Howes, SD, USA	44.63	-102.08	748.0	2009/06/11	2011/05/27	Ended	2009/06/09	2009/07/01
_US-TA	TA	H27K	Steamboat Mountain, AK, USA	66.23	-141.53	786.0	2016/07/25	2021/04/30	Ended	2016/07/24	2016/08/04
_US-TA	TA	H28A	Mission Ridge, SD, USA	44.68	-101.02	642.0	2009/06/12	2011/05/07	Ended	2009/06/11	2009/07/01
_US-TA	TA	H29A	Onida, SD, USA	44.63	-100.21	548.0	2009/09/11	2011/06/30	Ended	2009/09/10	2009/09/11
